read_code,icd9_code,icd9_code_def
Q0172,7617,1
Q0173,7617,1
Q0174,7617,1
Q0175,7617,1
Q0176,7617,1
Q017y,7617,1
Q017z,7617,1
Q01y.,7618,1
Q01z.,7619,1
Q02..,762,1
Q020.,7620,1
Q021.,7621,1
Q0210,7621,1
Q0211,7621,1
Q0212,7621,1
Q0213,7621,1
Q0214,7621,1
Q0215,7621,1
Q0216,7621,1
Q021y,7621,1
Q021z,7621,1
Q022.,7622,1
Q0220,7622,1
Q0221,7622,1
Q0222,7622,1
Q022y,7622,1
Q022z,7622,1
Q023.,7623,1
Q0230,7623,1
Q0231,7623,1
Q0232,7623,1
Q023z,7623,1
Q024.,7624,1
Q025.,7625,1
Q0250,7625,1
Q0251,7625,1
Q0252,7625,1
Q0253,7625,1
Q025z,7625,1
Q026.,7626,1
Q0260,7626,1
Q0261,7626,1
Q0262,7626,1
Q0263,7626,1
Q0264,7626,1
Q0265,7626,1
Q026z,7626,1
Q027.,7627,1
Q0270,7627,1
Q0271,7627,1
Q0272,7627,1
Q027z,7627,1
Q02y.,7628,1
Q02z.,7629,1
Q03..,763,1
Q030.,7630,1
Q031.,7631,1
Q0310,7631,1
Q0311,7631,1
Q0312,7631,1
Q0313,7631,1
Q0314,7631,1
Q0315,7631,1
Q0316,7631,1
Q031y,7631,1
Q031z,7631,1
Q032.,7632,1
Q033.,7633,1
Q034.,7634,1
Q035.,7635,1
Q0350,7635,1
Q0351,7635,1
Q0352,7635,1
Q0353,7635,1
Q0354,7635,1
Q0355,7635,1
Q0356,7635,1
Q035y,7635,1
Q035z,7635,1
Q036.,7636,1
Q037.,7637,1
Q0370,7637,1
Q0371,7637,1
Q0372,7637,1
Q0373,7637,1
Q037y,7637,1
Q037z,7637,1
Q03y.,7638,1
Q03y0,7638,1
Q03y1,7638,1
Q03y2,7638,1
Q03y3,7638,1
Q03y4,7638,1
Q03y5,7638,1
Q03yy,7638,1
Q03yz,7638,1
Q03z.,7639,1
Q04..,7607,1
Q040.,7607,1
Q041.,7604,1
Q042.,7608,1
Q04X.,7607,1
Q0y..,760-763,2
Q0z..,760-763,2
Q1...,764-766,2
Q10..,764,1
Q100.,7640,1
Q101.,7641,1
Q102.,7642,1
Q10z.,7649,1
Q11..,765,1
Q110.,7650,1
Q111.,7651,1
Q112.,7650,1
Q113.,7651,1
Q114.,7651,1
Q1140,7651,1
Q115.,7650,1
Q1150,7650,1
Q116.,7651,1
Q11z.,765,1
Q12..,766,1
Q120.,7660,1
Q121.,7661,1
Q122.,7662,1
Q12z.,766,1
Q13..,7651,1
Q1y..,764-766,2
Q1z..,764-766,2
Q2...,767-768,2
Q20..,767,1
Q200.,7670,1
Q2000,7670,1
Q2001,7670,1
Q2002,7670,1
Q2003,7670,1
Q2004,7670,1
Q2005,7670,1
Q2006,7670,1
Q2007,7670,1
Q200y,7670,1
Q200z,7670,1
Q201.,7671,1
Q2010,7671,1
Q2011,7671,1
Q2012,7671,1
Q2013,7671,1
Q2014,7671,1
Q2015,7671,1
Q2016,7671,1
Q2017,7671,1
Q201y,7671,1
Q201z,7671,1
Q202.,7672,1
Q203.,7673,1
Q2030,7673,1
Q2031,7673,1
Q2032,7673,1
Q2033,7673,1
Q2034,7673,1
Q2035,7673,1
Q2036,7673,1
Q203y,7673,1
Q203z,7673,1
Q204.,7674,1
Q2040,7674,1
Q2041,7674,1
Q2042,7674,1
Q2043,7674,1
Q204z,7674,1
Q205.,7675,1
Q206.,7676,1
Q2060,7676,1
Q2061,7676,1
Q2062,7676,1
Q2063,7676,1
Q206y,7676,1
Q206z,7676,1
Q207.,7677,1
Q2070,7677,1
Q2071,7677,1
Q2072,7677,1
Q207y,7677,1
Q207z,7677,1
Q208.,7678,1
Q20X.,7678,1
Q20y.,7678,1
Q20y0,7678,1
Q20y1,7678,1
Q20y2,7678,1
Q20y3,7678,1
Q20y4,7678,1
Q20y5,7678,1
Q20y6,7678,1
Q20y7,7678,1
Q20y8,7678,1
Q20y9,7678,1
Q20yA,7678,1
Q20yB,7678,1
Q20yC,7678,1
Q20yD,7678,1
Q20yz,7678,1
Q20z.,7679,1
Q21..,768,1
Q210.,7680,1
Q211.,7681,1
Q212.,7682,1
Q2120,7682,1
Q2121,7682,1
Q2122,7682,1
Q212z,7682,1
Q213.,7683,1
Q2130,7683,1
Q2131,7683,1
Q2132,7683,1
Q213z,7683,1
Q214.,7684,1
Q2140,7684,1
Q2141,7684,1
Q2142,7684,1
Q214z,7684,1
Q215.,7685,1
Q216.,7686,1
Q21z.,7689,1
Q2y..,767-768,2
Q2z..,767-768,2
Q3...,769-770,2
Q30..,769,1
Q31..,770,1
Q310.,7700,1
Q3100,7700,1
Q3101,7700,1
Q3102,7700,1
Q3103,7700,1
Q3104,7700,1
Q3105,7700,1
Q3106,7700,1
Q310y,7700,1
Q310z,7700,1
Q311.,7701,1
Q3110,7701,1
Q3111,7701,1
Q3112,7701,1
Q3113,7701,1
Q3114,7701,1
Q311y,7701,1
Q311z,7701,1
Q312.,7702,1
Q3120,7702,1
Q3121,7702,1
Q3122,7702,1
Q3123,7702,1
Q312y,7702,1
Q312z,7702,1
Q313.,7703,1
Q3130,7703,1
Q3131,7703,1
Q3132,7703,1
Q3133,7703,1
Q3134,7703,1
Q313y,7703,1
Q313z,7703,1
Q314.,7704,1
Q315.,7705,1
Q3150,7705,1
Q3151,7705,1
Q3152,7705,1
Q315z,7705,1
Q316.,7706,1
Q317.,7707,1
Q3170,7707,1
Q3171,7707,1
Q3172,7707,1
Q317y,7707,1
Q317z,7707,1
Q318.,7708,1
Q319.,7708,1
Q31y.,7708,1
Q31y0,7708,1
Q31y1,7708,1
Q31y2,7708,1
Q31y3,7708,1
Q31y4,7708,1
Q31y5,7708,1
Q31yz,7708,1
Q31z.,7709,1
Q3y..,769-770,2
Q3z..,769-770,2
Q4...,771-779,2
Q40..,771,1
Q400.,7710,1
Q401.,7711,1
Q402.,7712,1
Q4020,7712,1
Q4021,7712,1
Q4022,7712,1
Q4023,7712,1
Q4024,7712,1
Q4025,7712,1
Q402z,7712,1
Q403.,7713,1
Q4030,7713,1
Q4031,7713,1
Q403z,7713,1
Q404.,7714,1
Q4040,7714,1
Q4041,7714,1
Q404y,7714,1
Q404z,7714,1
Q405.,7715,1
Q406.,7716,1
Q4060,7716,1
Q4061,7716,1
Q4062,7716,1
Q4063,7716,1
Q4064,7716,1
Q4065,7716,1
Q4066,7716,1
Q4067,7716,1
Q4068,7716,1
Q406y,7716,1
Q406z,7716,1
Q407.,7717,1
Q4070,7717,1
Q4071,7717,1
Q4072,7717,1
Q4073,7717,1
Q4074,7717,1
Q4075,7717,1
Q407y,7717,1
Q407z,7717,1
Q408.,7718,1
Q4080,7718,1
Q4081,7718,1
Q4082,7718,1
Q4083,7718,1
Q4084,7718,1
Q4085,7718,1
Q4086,7718,1
Q408z,7718,1
Q409.,7718,1
Q4090,7718,1
Q4091,7718,1
Q409y,7718,1
Q409z,7718,1
Q40A.,7718,1
Q40A0,7718,1
Q40A1,7718,1
Q40A2,7718,1
Q40V.,7712,1
Q40W.,7718,1
Q40X.,7712,1
Q40y.,7718,1
Q40y0,7718,1
Q40y1,7718,1
Q40y2,7718,1
Q40yz,7718,1
Q40z.,7718,1
Q41..,772,1
Q410.,7720,1
Q4100,7720,1
Q4101,7720,1
Q4102,7720,1
Q4103,7720,1
Q4104,7720,1
Q4105,7720,1
Q4106,7720,1
Q4107,7720,1
Q410y,7720,1
Q410z,7720,1
Q411.,7721,1
Q4110,7721,1
Q4111,7721,1
Q4112,7721,1
Q4113,7670,1
Q412.,7722,1
Q4120,7722,1
Q413.,7723,1
Q4130,7723,1
Q4131,7723,1
Q4132,7723,1
Q413y,7723,1
Q413z,7723,1
Q414.,7724,1
Q4140,7724,1
Q4141,7724,1
Q4142,7724,1
Q4143,7728,1
Q414y,7724,1
Q414z,7724,1
Q415.,7725,1
Q416.,7726,1
Q4160,7726,1
Q4161,7726,1
Q4162,7726,1
Q4163,7726,1
Q4164,7726,1
Q4165,7726,1
Q416y,7726,1
Q416z,7726,1
Q417.,7670,1
Q4170,7670,1
Q4171,7670,1
Q41y.,7728,1
Q41y0,7728,1
Q41y1,7728,1
Q41y2,7724,1
Q41y3,7724,1
Q41y4,7724,1
Q41yy,7728,1
Q41yz,7728,1
Q41z.,7729,1
Q42..,773,1
Q420.,7730,1
Q421.,7731,1
Q422.,7732,1
Q423.,7733,1
Q424.,7734,1
Q425.,7735,1
Q42X.,7733,1
Q42z.,773,1
Q43..,774,1
Q430.,7740A 282D,4
Q4300,2822D 7740A,7
Q430z,7740A 282D,4
Q431.,7741,1
Q4310,7741,1
Q4311,7741,1
Q4312,7741,1
Q4313,7741,1
Q4314,7741,1
Q4315,7741,1
Q431y,7741,1
Q431z,7741,1
Q432.,7742,1
Q433.,7743,1
Q4330,7743,1
Q4331,7743,1
Q4332,7743,1
Q4333,7743,1
Q4334,2774D 7743A,7
Q4335,2774D 7743A,7
Q4336,2774D 7743A,7
Q4337,7743,1
Q4338,2771D 7743A,7
Q4339,2774D 7743A,7
Q433A,7743,1
Q433y,7743,1
Q433z,7743,1
Q434.,7744,1
Q4340,7744,1
Q4341,7744,1
Q4342,7744,1
Q434z,7744,1
Q435.,7745,1
Q4350,7516D 7745A,7
Q4351,7754A 2711D,4
Q4352,7745A 2770D,4
Q435z,7745,1
Q436.,7746,1
Q4360,7746,1
Q4361,7746,1
Q4362,7746,1
Q436z,7746,1
Q437.,7747,1
Q4370,7747,1
Q437z,7747,1
Q43z.,774,1
Q44..,775,1
Q440.,7750,1
Q441.,7751,1
Q442.,7752,1
Q443.,7753,1
Q444.,7754,1
Q4440,7754,1
Q4441,7754,1
Q4442,7754,1
Q444z,7754,1
Q445.,7754,1
Q446.,7755,1
Q4460,7755,1
Q4461,7755,1
Q4462,7755,1
Q4463,7755,1
Q4464,7755,1
Q4465,7755,1
Q4466,7755,1
Q446y,7755,1
Q446z,7755,1
Q447.,7756,1
Q4470,7756,1
Q448.,7757,1
Q449.,7754,1
Q44A.,7754,1
Q44B.,7750,1
Q44T.,7759,1
Q44U.,7758,1
Q44V.,2461,1
Q44W.,7754,1
Q44X.,7758,1
Q44y.,7758,1
Q44y0,7758,1
Q44y1,7758,1
Q44yz,7758,1
Q44z.,7759,1
Q45..,776,1
Q450.,7760,1
Q451.,7761,1
Q4510,7761,1
Q4511,7761,1
Q4512,7761,1
Q451y,7761,1
Q451z,7761,1
Q452.,7762,1
Q453.,7763,1
Q454.,7764,1
Q4540,7764,1
Q4541,7764,1
Q454z,7764,1
Q455.,7765,1
Q4550,7765,1
Q456.,7766,1
Q457.,7767,1
Q4570,7767,1
Q4571,7767,1
Q457z,7767,1
Q45y.,7768,1
Q45z.,7769,1
Q46..,777,1
Q460.,7770A 2770D,4
Q461.,7772,1
Q462.,7773,1
Q463.,7774,1
Q464.,7775,1
Q465.,7776,1
Q466.,7771,1
Q4660,7771,1
Q4661,7771,1
Q466z,7771,1
Q46X.,7778,1
Q46y.,7778,1
Q46y0,7778,1
Q46y1,7778,1
Q46yz,7778,1
Q46z.,7779,1
Q47..,778,1
Q470.,7780,1
Q471.,7781,1
Q4710,7781,1
Q4711,7781,1
Q471z,7781,1
Q472.,7782,1
Q473.,7783,1
Q474.,7784,1
Q4740,7784,1
Q4741,7784,1
Q4742,7784,1
Q4743,7784,1
Q474z,7784,1
Q475.,7785,1
Q476.,7786,1
Q477.,7787,1
Q478.,7778,1
Q479.,7780,1
Q47y.,7788,1
Q47y0,7788,1
Q47y1,7788,1
Q47y2,7788,1
Q47yy,7788,1
Q47yz,7788,1
Q47z.,7789,1
Q48..,779,1
Q480.,7790,1
Q481.,7791,1
Q482.,7792,1
Q4820,7792,1
Q4821,7792,1
Q482y,7792,1
Q482z,7792,1
Q483.,7793,1
Q4830,7793,1
Q4831,7793,1
Q4832,7793,1
Q4833,7793,1
Q4834,7793,1
Q4835,7793,1
Q4836,7793,1
Q4837,7793,1
Q483z,7793,1
Q484.,7794,1
Q4840,7794,1
Q484z,7794,1
Q485.,7795,1
Q4850,7795,1
Q4851,7798,1
Q486.,7796,1
Q487.,7798,1
Q488.,7798,1
Q489.,7798,1
Q48A.,7798,1
Q48B.,7810,1
Q48C.,7798,1
Q48D.,7799,1
Q48y.,7798,1
Q48y0,7798,1
Q48y1,7798,1
Q48y2,7798,1
Q48y3,7798,1
Q48y4,7798,1
Q48y5,7424,1
Q48yz,7798,1
Q48z.,7799,1
Q49..,7798,1
Q490.,7798,1
Q491.,7798,1
Q492.,7798,1
Q493.,7479,1
Q494.,7798,1
Q49X.,7798,1
Q4y..,771-779,2
Q4z..,771-779,2
Qy...,760-779,2
Qz...,760-779,2
R....,780-799,2
R0...,780-789,2
R00..,780,1
R000.,7800,1
R0000,7800,1
R0001,7800,1
R0002,7800,1
R0003,7800,1
R0004,7800,1
R0005,7800,1
R000z,7800,1
R001.,7801,1
R0010,7801,1
R0011,7801,1
R0012,7801,1
R0013,7801,1
R0014,3681,1
R001z,7801,1
R002.,7802,1
R0020,7802,1
R0021,7802,1
R0022,7802,1
R0023,7802,1
R0024,7802,1
R002z,7802,1
R003.,7803,1
R0030,7803,1
R0031,7803,1
R0032,7803,1
R003y,7803,1
R003z,7803,1
R004.,7804,1
R0040,7804,1
R0041,7804,1
R0042,7804,1
R0043,7804,1
R0044,7804,1
R004z,7804,1
R005.,7805,1
R0050,7805,1
R0051,7805,1
R0052,7805,1
R0053,7805,1
R0054,7805,1
R0055,7805,1
R0056,7805,1
R0057,7805,1
R0058,7805,1
R0059,7805,1
R005z,7805,1
R006.,7806,1
R0060,7806,1
R0061,7806,1
R0062,7806,1
R0063,7806,1
R006z,7806,1
R007.,7807,1
R0070,7807,1
R0071,7807,1
R0072,7807,1
R0073,7807,1
R0074,7807,1
R0075,7807,1
R0076,7807+138,15
R007z,7807,1
R008.,7808,1
R0080,7808,1
R0081,7808,1
R0082,7808,1
R0083,7808,1
R008z,7808,1
R009.,2989,1
R00z.,7809,1
R00z0,7809,1
R00z1,7809,1
R00z2,7809,1
R00z3,7809,1
R00z4,7809,1
R00z5,7809,1
R00z6,7809,1
R00z7,7998,1
R00z8,7998,1
R00z9,7998,1
R00zA,7998,1
R00zB,7809,1
R00zC,7809,1
R00zD,3079,1
R00zW,3089,1
R00zX,2989,1
R00zz,7809,1
R01..,781,1
R010.,7810,1
R0100,7810,1
R0101,7810,1
R0102,7810,1
R0103,7810,1
R0104,7810,1
R0105,7810,1
R010z,7810,1
R011.,7811,1
R0110,7811,1
R0111,7811,1
R0112,7811,1
R011z,7811,1
R012.,7812,1
R0120,7812,1
R0121,7812,1
R0122,7812,1
R0123,7812,1
R0124,7812,1
R012z,7812,1
R013.,7813,1
R0130,7813,1
R0131,7813,1
R0132,7813,1
R013z,7813,1
R014.,7814,1
R0140,7814,1
R014z,7814,1
R015.,7815,1
R016.,7816,1
R0160,7816,1
R0161,7816,1
R016z,7816,1
R017.,7817,1
R0170,7817,1
R017z,7817,1
R01z.,7819,1
R01z0,7819,1
R01z1,7819,1
R01z2,7819,1
R01z3,7819,1
R01z4,7819,1
R01zz,7819,1
R02..,782,1
R020.,7820,1
R0200,7820,1
R0201,7820,1
R0202,7820,1
R0203,7820,1
R0204,7820,1
R0205,7820,1
R0206,7820,1
R0207,7820,1
R0208,7820,1
R020z,7820,1
R021.,7821,1
R0210,7821,1
R0211,7821,1
R021z,7821,1
R022.,7822,1
R0220,7822,1
R0221,7822,1
R0222,7822,1
R0223,7822,1
R0224,7822,1
R0225,7822,1
R0226,7822,1
R0227,7822,1
R0228,7822,1
R0229,7822,1
R022A,7822,1
R022B,7822,1
R022C,7822,1
R022D,7822,1
R022E,7822,1
R022F,7822,1
R022G,7822,1
R022H,7822,1
R022I,7822,1
R022J,7822,1
R022K,7822,1
R022z,7822,1
R023.,7823,1
R0230,7823,1
R0231,7823,1
R0232,7823,1
R0233,7823,1
R0234,7823,1
R023z,7823,1
R024.,7824,1
R0240,7824,1
R0241,7824,1
R024z,7824,1
R025.,7825,1
R026.,7826,1
R0260,7826,1
R0261,7826,1
R0262,7826,1
R026z,7826,1
R027.,7827,1
R0270,7827,1
R027z,7827,1
R028.,7828,1
R0280,7828,1
R0281,7828,1
R028z,7828,1
R02z.,7829,1
R03..,783,1
R030.,7830,1
R0300,7830,1
R030z,7830,1
R031.,7831,1
R032.,7832,1
R033.,7833,1
R0330,7833,1
R0331,7833,1
R033z,7833,1
R034.,7834,1
R0340,7834,1
R0341,7834,1
R0342,7834,1
R0343,7834,1
R0344,7834,1
R0345,7834,1
R0346,7834,1
R034y,7834,1
R034z,7834,1
R035.,7835,1
R0350,7835,1
R035z,7835,1
R036.,7836,1
R0360,7836,1
R0361,7836,1
R036z,7836,1
R03z.,7839,1
R03z0,7839,1
R03zz,7839,1
R04..,784,1
R040.,7840,1
R0400,7840,1
R040z,7840,1
R041.,7841,1
R042.,7842,1
R0420,7842,1
R0421,7842,1
R0422,7842,1
R0423,7842,1
R0424,7842,1
R0425,7842,1
R0426,7842,1
R0427,7842,1
R0428,7842,1
R0429,7842,1
R042A,7842,1
R042B,7842,1
R042C,7842,1
R042D,7842,1
R042z,7842,1
R043.,7843,1
R044.,7844,1
R0440,7844,1
R0441,7844,1
R0442,7844,1
R0443,7844,1
R0444,7844,1
R0445,7844,1
R0446,7844,1
R0447,7844,1
R044z,7844,1
R045.,7845,1
R0450,7845,1
R0451,7845,1
R0452,7845,1
R045z,7845,1
R046.,7846,1
R0460,7846,1
R0461,7846,1
R0462,7846,1
R0463,7846,1
R0464,7846,1
R0465,7846,1
R0466,7846,1
R0467,7846,1
R046z,7846,1
R047.,7847,1
R048.,7848,1
R04z.,7849,1
R04z0,7849,1
R04z1,7849,1
R04z2,7849,1
R04z3,7849,1
R04z4,4781,1
R04zz,7849,1
R05..,785,1
R050.,7850,1
R051.,7851,1
R0510,7851,1
R051z,7851,1
R052.,7852,1
R0520,7852,1
R0521,7852,1
R0522,7852,1
R0523,7852,1
R052z,7852,1
R053.,7853,1
R0530,7853,1
R0531,7853,1
R0532,7853,1
R0533,7853,1
R053z,7853,1
R054.,7854,1
R0540,7854,1
R0541,7854,1
R0542,2506D 7854A,7
R0543,2506D 7854A,7
R054z,7854,1
R055.,7855,1
R0550,7855,1
R0551,7855,1
R0552,7855,1
R0553,7855,1
R0554,7855,1
R0555,7855,1
R055z,7855,1
R056.,7856,1
R0560,7856,1
R0561,7856,1
R0562,7856,1
R0563,7856,1
R0564,7856,1
R056z,7856,1
R05W.,4278,1
R05X.,4279,1
R05z.,7859,1
R05z0,7859,1
R05z1,7859,1
R05zz,7859,1
R06..,786,1
R060.,7860,1
R0600,7860,1
R0601,7860,1
R0602,7860,1
R0603,7860,1
R0604,7860,1
R0605,7860,1
R0606,7860,1
R0607,7860,1
R0608,7860,1
R0609,7860,1
R060A,7860,1
R060B,7860,1
R060C,7860,1
R060D,7860,1
R060z,7860,1
R061.,7861,1
R062.,7862,1
R0620,7862,1
R063.,7863,1
R0630,7863,1
R0631,7863,1
R063z,7863,1
R064.,7864,1
R0640,7864,1
R0641,7864,1
R0642,7864,1
R0643,7864,1
R064z,7864,1
R065.,7865,1
R0650,7865,1
R0651,7865,1
R0652,7865,1
R0653,7865,1
R0654,7865,1
R0655,7865,1
R0656,7865,1
R0657,7865,1
R0658,7865,1
R0659,7865,1
R065A,7299,1
R065B,7865,1
R065C,7865,1
R065z,7865,1
R066.,7866,1
R0660,7866,1
R0661,7866,1
R0662,7866,1
R066z,7866,1
R067.,7867,1
R0670,7867,1
R0671,7867,1
R0672,7867,1
R0673,7867,1
R067z,7867,1
R068.,7868,1
R06z.,7869,1
R06z0,7869,1
R06zz,7869,1
R07..,787,1
R070.,7870,1
R0700,7870,1
R0701,7870,1
R0702,7870,1
R0703,7870,1
R0704,7870,1
R070z,7870,1
R071.,7871,1
R0710,7871,1
R0711,7871,1
R071z,7871,1
R072.,7872,1
R0720,7872,1
R072z,7872,1
R073.,7873,1
R0730,7873,1
R0731,7873,1
R0732,7873,1
R0733,7873,1
R0734,7873,1
R0735,7873,1
R073z,7873,1
R074.,7874,1
R0740,7874,1
R074z,7874,1
R075.,7875,1
R0750,7875,1
R0751,7875,1
R075z,7875,1
R076.,7876,1
R0760,7876,1
R0761,7876,1
R076z,7876,1
R077.,7877,1
R0770,7877,1
R0771,7877,1
R077z,7877,1
R078.,7879,1
R079.,5640,1
R07A.,7879,1
R07z.,7879,1
R07z0,7879,1
R07z2,7879,1
R07zz,7879,1
R08..,788,1
R080.,7880,1
R0800,7880,1
R0801,7880,1
R080z,7880,1
R081.,7881,1
R0810,7881,1
R0811,7881,1
R081z,7881,1
R082.,7882,1
R0820,7882,1
R0821,7882,1
R0822,7882,1
R0823,7882,1
R0824,7882,1
R083.,7883,1
R0830,7883,1
R0831,7883,1
R0832,7883,1
R083z,7883,1
R084.,7884,1
R0840,7884,1
R0841,7884,1
R0842,7884,1
R084z,7884,1
R085.,7885,1
R0850,7885,1
R0851,7885,1
R0852,7885,1
R0853,7885,1
R085z,7885,1
R086.,7886,1
R0860,7886,1
R0861,7886,1
R0862,7886,1
R086z,7886,1
R087.,7887,1
R0870,7887,1
R0871,7887,1
R087z,7887,1
R088.,7888,1
R08z.,7889,1
R08z0,7889,1
R08z1,7889,1
R08z2,7889,1
R08z3,6088,1
R08zz,7889,1
R09..,789,1
R090.,7890,1
R0900,7890,1
R0901,7890,1
R0902,7890,1
R0903,7890,1
R0904,7890,1
R0905,7890,1
R0906,7890,1
R0907,7890,1
R0908,7890,1
R0909,7890,1
R090A,7890,1
R090B,7890,1
R090C,7890,1
R090D,7890,1
R090E,7890,1
R090F,7890,1
R090G,7890,1
R090H,7890,1
R090J,7890,1
R090K,7890,1
R090y,7890,1
R090z,7890,1
R091.,7891,1
R0910,7891,1
R091z,7891,1
R092.,7892,1
R0920,7892,1
R092z,7892,1
R093.,7893,1
R0930,7893,1
R0931,7893,1
R0932,7893,1
R0933,7893,1
R0934,7893,1
R0935,7893,1
R0936,7893,1
R0937,7893,1
R0938,7893,1
R0939,7893,1
R093A,7893,1
R093B,7893,1
R093z,7893,1
R094.,7894,1
R095.,7895,1
R0950,7895,1
R095z,7895,1
R096.,7890,1
R09z.,7899,1
R09z0,7899,1
R09z1,7899,1
R09zz,7899,1
R0y..,780-789,2
R0z..,780-789,2
R1...,790-796,2
R10..,790,1
R100.,7900,1
R1000,7900,1
R1001,7900,1
R1002,7900,1
R1003,7900,1
R100z,7900,1
R101.,7901,1
R102.,7902,1
R103.,7903,1
R104.,7905,1
R1040,7904,1
R1041,7905,1
R1042,7905,1
R1043,7905,1
R1044,7905,1
R104z,7905,1
R105.,7906,1
R1050,7906,1
R1051,7906,1
R1052,7906,1
R1053,7906,1
R1054,7906,1
R1055,7906,1
R1056,7906,1
R1057,7906,1
R1058,7906,1
R1059,7906,1
R105A,7906,1
R105z,7906,1
R106.,7907,1
R107.,7908,1
R108.,7909,1
R109.,7909,1
R10A.,7957,1
R10B.,7906,1
R10B0,7906,1
R10B1,7906,1
R10B2,7906,1
R10B3,7906,1
R10B4,7909,1
R10z.,7909,1
R10z0,7909,1
R10zz,7909,1
R11..,791,1
R110.,7910,1
R1100,7910,1
R1101,7910,1
R1102,5936,1
R110z,7910,1
R111.,7911,1
R112.,7912,1
R113.,7913,1
R114.,7914,1
R115.,7915,1
R116.,7916,1
R1160,7916,1
R116z,7916,1
R117.,7917,1
R118.,7919,1
R119.,7919,1
R11z.,7919,1
R11z0,7919,1
R11z1,7919,1
R11z2,7919,1
R11z3,7919,1
R11z4,7919,1
R11zz,7919,1
R12..,792,1
R120.,7920,1
R1200,7920,1
R1201,7920,1
R1202,7920,1
R1203,7920,1
R1204,7957,1
R1206,7920,1
R1207,7920,1
R1208,7954,1
R121.,7921,1
R1210,7921,1
R1211,7921,1
R1212,7921,1
R1213,7921,1
R121z,7921,1
R122.,7922,1
R1220,7922,1
R122z,7922,1
R123.,7923,1
R124.,7924,1
R125.,7929,1
R126.,7929,1
R127.,7929,1
R128.,7929,1
R129.,7969,1
R1290,7969,1
R1291,7969,1
R1292,7960,1
R1293,7960,1
R1294,7957,1
R1295,7951,1
R1296,7954,1
R12A.,7969,1
R12A0,7969,1
R12A1,7969,1
R12A2,7960,1
R12A3,7960,1
R12A4,7957,1
R12A5,7969,1
R12A6,7951,1
R12A7,7954,1
R12B.,7969,1
R12B0,7969,1
R12B1,7969,1
R12B2,7960,1
R12B3,7960,1
R12B5,7957,1
R12B6,7969,1
R12B7,7951,1
R12B8,7954,1
R12C.,7969,1
R12C0,7969,1
R12C1,7969,1
R12C2,7960,1
R12C3,7960,1
R12C4,7957,1
R12C5,7969,1
R12C6,7954,1
R12z.,7929,1
R13..,793,1
R130.,7930,1
R1300,7930,1
R1301,7930,1
R130X,7930,1
R130z,7930,1
R131.,7931,1
R1310,7931,1
R1311,7931,1
R131z,7931,1
R132.,7932,1
R1320,7932,1
R1321,7932,1
R1322,7932,1
R1323,7932,1
R132z,7932,1
R133.,7933,1
R1330,7933,1
R133z,7933,1
R134.,7934,1
R135.,7935,1
R1350,7935,1
R1351,7935,1
R1352,7935,1
R135z,7935,1
R136.,7936,1
R137.,7937,1
R1370,7937,1
R1371,7937,1
R137z,7937,1
R138.,7938,1
R1380,7938,1
R138z,7938,1
R13z.,7939,1
R13z0,7939,1
R13zz,7939,1
R14..,794,1
R140.,7940,1
R1400,7940,1
R1401,7940,1
R1402,7940,1
R1403,7940,1
R140z,7940,1
R141.,7941,1
R1410,7941,1
R1411,7941,1
R1412,7941,1
R1413,7941,1
R1414,7941,1
R1415,7941,1
R1416,7941,1
R1417,7941,1
R1418,7941,1
R141z,7941,1
R142.,7942,1
R1420,7942,1
R1421,7942,1
R1422,7942,1
R142z,7942,1
R143.,7943,1
R1430,7943,1
R1431,7943,1
R1432,7943,1
R1433,7943,1
R1434,7943,1
R143z,7943,1
R144.,7944,1
R145.,7945,1
R1450,7945,1
R1451,7945,1
R145z,7945,1
R146.,7946,1
R147.,7947,1
R148.,7948,1
R1480,7948,1
R148z,7948,1
R149.,7949,1
R14A.,7949,1
R14B.,7949,1
R14C.,7949,1
R14z.,7949,1
R15..,795,1
R150.,7950,1
R1500,7950,1
R1501,7950,1
R150z,7950,1
R151.,7951,1
R152.,7952,1
R1520,7952,1
R152z,7952,1
R153.,7953,1
R1530,7953,1
R1531,7953,1
R1532,7953,1
R1533,7953,1
R153z,7953,1
R154.,7954,1
R155.,7955,1
R1550,7955,1
R155z,7955,1
R156.,7956,1
R1560,7956,1
R156z,7956,1
R15X.,7957,1
R15z.,7957,1
R15z0,7957,1
R15z1,7957,1
R15zz,7957,1
R1y..,796,1
R1y0.,7960,1
R1y00,7960,1
R1y01,7960,1
R1y02,7960,1
R1y03,7960,1
R1y04,7960,1
R1y05,7960,1
R1y0z,7960,1
R1y1.,7961,1
R1y2.,7962,1
R1y3.,7963,1
R1y4.,7964,1
R1yy.,7964,1
R1yz.,7969,1
R1z..,790-796,2
R2...,797-799,2
R20..,797,1
R200.,797,1
R201.,797,1
R202.,797,1
R203.,797,1
R204.,797,1
R20z.,797,1
R21..,798,1
R210.,7980,1
R2100,7980,1
R2101,7980,1
R2102,7980,1
R210z,7980,1
R211.,7981,1
R212.,7982,1
R2120,7982,1
R2121,7982,1
R212z,7982,1
R213.,7989,1
R2130,7989,1
R2131,7989,1
R213z,7989,1
R21z.,798,1
R2y..,799,1
R2y0.,7990,1
R2y01,7990,1
R2y1.,7991,1
R2y10,7991,1
R2y11,7991,1
R2y1z,7991,1
R2y2.,7992,1
R2y3.,7993,1
R2y4.,7994,1
R2y40,7994,1
R2y4z,7994,1
