read_code,icd10_code,mapping_status,refine_flag,add_code_flag,element_num,block_num
X75sb,G629,D,C,C,0,0
X75sb,O268,R,C,C,0,0
X75sg,G571,G,C,C,0,0
X75sh,G578,G,C,C,0,0
X75si,G579,G,C,C,0,0
X75sj,G572,G,C,C,0,0
X75sl,G549,G,C,C,0,0
X75sm,M792,D,P,C,0,0
X75sm,M541,R,P,C,0,0
X75sm,M542,R,P,C,0,0
X75sm,M543,R,P,C,0,0
X75sm,M544,R,P,C,0,0
X75sn,G580,G,C,C,0,0
X75sq,G588,G,C,C,0,0
X75sr,G588,G,C,C,0,0
X75ss,G588,G,C,C,0,0
X75st,G588,G,C,C,0,0
X75su,G588,G,C,C,0,0
X75sv,B022D,D,C,C,0,0
X75sv,G530A,D,C,C,1,0
X75sv,G530A,D,C,C,0,1
X75sv,B022D,D,C,C,1,1
X75sy,M792,G,P,C,0,0
X75sz,R522,G,C,C,0,0
X75t0,R522,G,C,C,0,0
X75t1,R522,G,C,C,0,0
X75t2,G968,G,C,C,0,0
X75t3,G968,G,C,C,0,0
X75t4,R522,G,C,C,0,0
X75t9,R208,G,C,C,0,0
X75tB,R208,G,C,C,0,0
X75tG,R201,G,C,C,0,0
X75tJ,R071,G,C,C,0,0
X75tK,R05X,D,C,C,0,0
X75tK,B49X,R,C,C,0,0
X75tK,F453,R,C,C,0,0
X75tK,J111,R,C,C,0,0
X75tK,J410,R,C,C,0,0
X75tN,O479,D,C,C,0,0
X75tN,O47,A,M,C,0,0
X75tP,O927,G,C,C,0,0
X75tR,R309,D,C,C,0,0
X75tR,R30,A,M,C,0,0
X75tS,R198,G,C,C,0,0
X75tU,N941,D,C,C,0,0
X75tU,F526,R,C,C,0,0
X75tV,N941,D,C,C,0,0
X75tV,F526,R,C,C,0,0
X75tV,N488,R,C,C,0,0
X75tW,N941,D,C,C,0,0
X75tW,F526,R,C,C,0,0
X75tW,N488,R,C,C,0,0
X75tX,N941,D,C,C,0,0
X75tX,F526,R,C,C,0,0
X75tX,N488,R,C,C,0,0
X75tZ,N488,G,C,C,0,0
X75ta,N941,G,C,C,0,0
X75tl,L909,D,C,C,0,0
X75tl,L908,A,C,C,0,0
X75tl,L578,R,C,C,0,0
X75tn,R234,G,C,C,0,0
X75tq,L989,G,C,C,0,0
X75tt,L819,D,C,C,0,0
X75tt,L81,A,M,C,0,0
X75tt,L80X,R,C,C,0,0
X75ty,L539,G,C,C,0,0
X75tz,L988,G,C,C,0,0
X75u0,L989,G,C,C,0,0
X75u1,T140,D,C,P,0,0
X75u1,S00,R,M,P,0,0
X75u1,S10,R,M,P,0,0
X75u1,S20,R,M,P,0,0
X75u1,S30,R,M,P,0,0
X75u1,S40,R,M,P,0,0
X75u1,S50,R,M,P,0,0
X75u1,S60,R,M,P,0,0
X75u1,S70,R,M,P,0,0
X75u1,S80,R,M,P,0,0
X75u1,S90,R,M,P,0,0
X75u1,T00,R,M,P,0,0
X75u1,T090,R,C,P,0,0
X75u1,T110,R,C,P,0,0
X75u1,T130,R,C,P,0,0
X75u2,R02X,G,C,C,0,0
X75u3,L989,G,C,C,0,0
X75u4,L97X,D,C,C,0,0
X75u4,I830,R,C,C,0,0
X75u4,I832,R,C,C,0,0
X75u4,I870,R,C,C,0,0
X75u4,I872,R,C,C,0,0
X75u6,R234,G,C,C,0,0
X75u8,L988,G,C,C,0,0
X75uB,T304,D,C,P,0,0
X75uB,T30,A,M,P,0,0
X75uC,L984,D,C,C,0,0
X75uC,A067,R,C,C,0,0
X75uC,A184,R,C,C,0,0
X75uC,L89,R,M,C,0,0
X75uC,L97X,R,C,C,0,0
X75uC,R02X,R,C,C,0,0
X75uD,L988,G,C,C,0,0
X75uE,L944,G,C,C,0,0
X75uF,D229,G,C,P,0,0
X75uI,D229,G,C,P,0,0
X75uJ,L905,G,C,C,0,0
X75uM,L906,G,C,C,0,0
X75uO,R238,D,C,C,0,0
X75uO,T140,R,C,P,0,0
X75uP,R21X,G,C,C,0,0
X75uQ,R21X,G,C,C,0,0
X75uR,L700,G,C,C,0,0
X75uS,L700,G,C,C,0,0
X75uU,R21X,G,C,C,0,0
X75uV,R21X,G,C,C,0,0
X75uX,L509,D,C,C,0,0
X75uX,L50,A,M,C,0,0
X75ua,I788,G,C,C,0,0
X75ub,Q825,G,C,C,0,0
X75uc,Q825,G,C,C,0,0
X75ud,Q825,G,C,C,0,0
X75ue,R231,G,C,C,0,0
X75uf,D692,D,C,C,0,0
X75uf,D690,A,C,C,0,0
X75uf,D693,A,C,C,0,0
X75uf,D694,A,C,C,0,0
X75uf,D698,A,C,C,0,0
X75uf,D65X,R,C,C,0,0
X75uf,D890,R,C,C,0,0
X75uf,D891,R,C,C,0,0
X75uf,M311,R,C,C,0,0
X75uf,P610,R,C,C,0,0
X75uf,E54XD,D,C,C,0,1
X75uf,D77XA,D,C,C,1,1
X75uf,D77XA,D,C,C,0,2
X75uf,E54XD,D,C,C,1,2
X75ug,I781,D,C,C,0,0
X75ug,I780,A,C,C,0,0
X75ug,G113,R,C,C,0,0
X75v4,L608,D,C,C,0,0
X75v4,Q846,R,C,C,0,0
X75v5,L608,G,C,C,0,0
X75v7,L608,G,C,C,0,0
X75v9,L608,G,C,C,0,0
X75vB,L608,G,C,C,0,0
X75vC,L603,G,C,C,0,0
X75vD,L601,G,C,C,0,0
X75vI,L604,G,C,C,0,0
X75vL,L608,G,C,C,0,0
X75vN,L602,G,C,C,0,0
X75vO,L608,G,C,C,0,0
X75vQ,F988,G,C,C,0,0
X75vU,L608,G,C,C,0,0
X75vV,L608,D,C,C,0,0
X75vV,Q844,R,C,C,0,0
X75vW,L608,D,C,C,0,0
X75vW,Q844,R,C,C,0,0
X75vX,L608,G,C,C,0,0
X75vZ,L608,G,C,C,0,0
X75va,L608,D,C,C,0,0
X75va,L605,A,C,C,0,0
X75vc,L608,G,C,C,0,0
X75ve,L608,G,C,C,0,0
X75vf,L030,D,C,C,0,0
X75vf,A184,R,C,C,0,0
X75vf,B372,R,C,C,0,0
X75vg,L030,G,C,P,0,0
X75vh,L030,G,C,C,0,0
X75vj,R683,G,C,C,0,0
X75vn,L859,G,C,C,0,0
X75vo,L608,G,C,C,0,0
X75vy,H029,D,C,C,0,0
X75vy,Q103,R,C,C,0,0
X75vz,Q103,G,C,C,0,0
X75w3,E300,G,C,C,0,0
X75wB,L738,G,C,C,0,0
X75wD,L659,D,C,C,0,0
X75wD,L65,A,M,C,0,0
X75wD,L64,R,M,C,0,0
X75wD,Q840,R,C,C,0,0
X75wD,A513D,D,C,C,0,1
X75wD,L998A,D,C,C,1,1
X75wD,L998A,D,C,C,0,2
X75wD,A513D,D,C,C,1,2
X75wE,L658,G,C,C,0,0
X75wM,L758,G,C,C,0,0
X75wO,L678,G,C,C,0,0
X75wQ,Q842,G,C,C,0,0
X75wS,L678,G,C,C,0,0
X75wf,L678,G,C,C,0,0
X75wk,L671,G,C,C,0,0
X75wn,L671,G,C,C,0,0
X75wp,L739,D,C,C,0,0
X75wp,L730,A,C,C,0,0
X75wp,L010,R,C,C,0,0
X75wq,H018,G,C,C,0,0
X75xD,R413,G,C,C,0,0
X75xG,R413,G,C,C,0,0
X75xH,R413,G,C,C,0,0
X75xI,R413,G,C,C,0,0
X75xJ,R413,G,C,C,0,0
X75xK,R413,G,C,C,0,0
X75xL,R413,G,C,C,0,0
X75xM,R413,G,C,C,0,0
X75xN,R413,G,C,C,0,0
X75xO,R413,G,C,C,0,0
X75xP,R413,G,C,C,0,0
X75xU,R413,D,C,C,0,0
X75xU,F067,R,C,C,0,0
X75xU,F072,R,C,C,0,0
X75xV,R413,G,C,C,0,0
X75xY,R413,D,C,C,0,0
X75xY,R411,A,C,C,0,0
X75xY,R412,A,C,C,0,0
X75xY,F440,R,C,C,0,0
X75xY,G40,R,M,C,0,0
X75xY,G454,R,C,C,0,0
X75xY,R488,R,C,C,0,0
X75xZ,R411,G,C,C,0,0
X75xa,F440,G,C,C,0,0
X75xd,R413,G,C,C,0,0
X75xh,R413,G,C,C,0,0
X75yS,R458,G,C,C,0,0
X75yW,F167,G,C,C,0,0
X75yj,R488,G,C,C,0,0
X75yp,F220,D,C,C,0,0
X75yp,F22,A,M,C,0,0
X75yp,F24X,R,C,C,0,0
X75z4,F220,G,C,C,0,0
X75z7,F220,G,C,C,0,0
X75zz,R440,G,C,C,0,0
X7603,R441,G,C,C,0,0
X7604,R441,G,C,C,0,0
X7605,R441,G,C,C,0,0
X7607,R442,G,C,C,0,0
X760C,R443,D,C,P,0,0
X760C,R440,A,C,P,0,0
X760C,R441,A,C,P,0,0
X760C,R442,A,C,P,0,0
X760E,R443,D,C,C,0,0
X760E,R440,A,C,C,0,0
X760E,R441,A,C,C,0,0
X760E,R442,A,C,C,0,0
X760I,R441,G,C,C,0,0
X760S,R453,G,C,C,0,0
X760X,Z608,G,C,M,0,0
X760m,N898,G,C,C,0,0
X761E,R458,D,C,C,0,0
X761E,F521,R,C,C,0,0
X761I,R458,G,C,C,0,0
X761J,R458,G,C,C,0,0
X761K,R458,G,C,C,0,0
X761L,F388,G,C,C,0,0
X761M,F21X,G,C,C,0,0
X761S,R452,G,C,C,0,0
X761d,F402,G,C,C,0,0
X761n,F400,G,C,C,0,0
X761q,F400,G,C,C,0,0
X761t,F402,G,C,C,0,0
X761u,F401,G,C,C,0,0
X761y,F402,G,C,C,0,0
X7627,F402,G,C,C,0,0
X7628,F402,G,C,C,0,0
X7629,F402,G,C,C,0,0
X762A,F402,G,C,C,0,0
X762C,F402,G,C,C,0,0
X762E,F402,G,C,C,0,0
X762F,F402,G,C,C,0,0
X762G,F402,G,C,C,0,0
X762H,F402,G,C,C,0,0
X762T,F402,G,C,C,0,0
X762U,F452,G,C,C,0,0
X762V,F452,G,C,C,0,0
X762W,F452,G,C,C,0,0
X762X,F452,G,C,C,0,0
X762Y,F452,G,C,C,0,0
X762c,F420,D,C,C,0,0
X762c,F422,A,C,C,0,0
X762d,F420,G,C,C,0,0
X762e,F420,G,C,C,0,0
X762f,F420,G,C,C,0,0
X762g,F420,G,C,C,0,0
X762h,F420,G,C,C,0,0
X762i,F420,G,C,C,0,0
X762j,F420,G,C,C,0,0
X762l,F420,G,C,C,0,0
X762m,F420,G,C,C,0,0
X762n,F420,G,C,C,0,0
X762p,F420,G,C,C,0,0
X762q,F420,G,C,C,0,0
X762x,R458,G,C,C,0,0
X763I,R463,G,C,C,0,0
X763J,R463,G,C,C,0,0
X763L,R451,G,C,C,0,0
X763M,R451,G,C,C,0,0
X763T,F202,G,C,C,0,0
X763t,F458,G,C,C,0,0
X763x,F984,G,C,C,0,0
X763y,F984,G,C,C,0,0
X763z,F984,G,C,C,0,0
X7640,F984,G,C,C,0,0
X7641,F984,G,C,C,0,0
X7642,F984,G,C,C,0,0
X7649,G478,D,C,C,0,0
X7649,F518,R,C,C,0,0
X764A,F518,G,C,C,0,0
X764B,F518,G,C,C,0,0
X764C,F518,G,C,C,0,0
X764D,F513,G,C,C,0,0
X764E,F513,G,C,C,0,0
X764F,F513,G,C,C,0,0
X764G,F513,G,C,C,0,0
X764H,F513,G,C,C,0,0
X764I,F513,G,C,C,0,0
X764J,F513,G,C,C,0,0
X764K,G478,D,C,C,0,0
X764K,F518,R,C,C,0,0
X764L,F421,D,C,C,0,0
X764L,F422,A,C,C,0,0
X764N,F421,D,C,C,0,0
X764N,F605,R,C,C,0,0
X764O,F421,G,C,C,0,0
X764P,F421,G,C,C,0,0
X764Q,F421,G,C,C,0,0
X764W,R468,D,C,C,0,0
X764W,R46,A,M,C,0,0
X764X,F909,D,C,C,0,0
X764X,F90,A,M,C,0,0
X764q,R461,G,C,C,0,0
X7651,F911,G,C,C,0,0
X765G,Y355,G,C,M,0,0
X765I,Y099,D,C,M,0,0
X765I,Y09,A,M,M,0,0
X765J,Y099,D,C,M,0,0
X765J,Y09,A,M,M,0,0
X765K,Y099,D,C,M,0,0
X765K,Y09,A,M,M,0,0
X765L,Y099,D,C,M,0,0
X765L,Y09,A,M,M,0,0
X765M,Y099,D,C,M,0,0
X765M,Y09,A,M,M,0,0
X765O,R455,G,C,C,0,0
X765b,F348,G,C,C,0,0
X765r,F69X,G,C,C,0,0
X7667,F912,G,C,C,0,0
X7668,F912,G,C,C,0,0
X766C,R468,D,C,C,0,0
X766C,R460,A,C,C,0,0
X766C,R636,R,C,C,0,0
X766E,R460,G,C,C,0,0
X766J,X849,G,C,M,0,0
X766K,X849,G,C,M,0,0
X766L,X849,G,C,M,0,0
X766M,X849,G,C,M,0,0
X766N,X849,G,C,M,0,0
X766O,X849,G,C,M,0,0
X766P,X849,G,C,M,0,0
X766R,Z728,G,C,M,0,0
X766S,Z728,G,C,M,0,0
X766U,X849,G,C,M,0,0
X766V,Z728,G,C,M,0,0
X766k,F668,G,C,C,0,0
X766u,F521,G,C,C,0,0
X766x,F520,G,C,C,0,0
X7670,F521,G,C,C,0,0
X7679,F659,D,C,C,0,0
X7679,F65,A,M,C,0,0
X767A,F658,G,C,C,0,0
X767B,F652,G,C,C,0,0
X767C,F655,G,C,C,0,0
X767E,F658,G,C,C,0,0
X767J,F488,G,C,C,0,0
X767K,F658,G,C,C,0,0
X767M,Y059,D,C,M,0,0
X767M,Y05,A,M,M,0,0
X767N,T742,G,C,P,0,0
X767O,T741,D,C,C,0,0
X767O,T742,D,C,C,1,0
X767U,F502,D,C,C,0,0
X767U,F503,A,C,C,0,0
X767V,F191,G,C,C,0,0
X767X,R632,G,C,C,0,0
X767Z,F502,G,C,C,0,0
X767a,R632,G,C,C,0,0
X767b,R633,G,C,C,0,0
X768j,K130,G,C,C,0,0
X768k,K130,G,C,C,0,0
X768w,L559,D,C,C,0,0
X768w,L55,A,M,C,0,0
X768y,L989,G,C,C,0,0
X768z,L989,G,C,C,0,0
X7691,E220,G,C,C,0,0
X7694,Q909,D,C,C,0,0
X7694,Q90,A,M,C,0,0
X7695,Q759,D,C,C,0,0
X7695,Q75,A,M,C,0,0
X7696,G711,G,C,P,0,0
X7699,A505,G,C,C,0,0
X769C,E039,D,C,C,0,0
X769C,E03,A,M,C,0,0
X769C,E00,R,M,C,0,0
X769C,E01,R,M,C,0,0
X769C,E02X,R,C,C,0,0
X769C,E890,R,C,C,0,0
X769E,I050,D,C,C,0,0
X769E,I05,A,M,C,0,0
X769E,I011,R,C,C,0,0
X769E,I020,R,C,C,0,0
X769E,I080,R,C,C,0,0
X769E,I081,R,C,C,0,0
X769E,I083,R,C,C,0,0
X769E,I088,R,C,C,0,0
X769E,I342,R,C,C,0,0
X769E,Q232,R,C,C,0,0
X769E,A520D,D,C,C,0,1
X769E,I390A,D,C,C,1,1
X769E,I390A,D,C,C,0,2
X769E,A520D,D,C,C,1,2
X769F,G729,D,C,C,0,0
X769F,G72,A,M,C,0,0
X769F,G71,R,M,C,0,0
X769F,G734A,R,C,M,0,0
X769F,G735A,R,C,M,0,0
X769F,G736A,R,C,M,0,0
X769F,G737A,R,C,M,0,0
X769G,G20X,D,C,C,0,0
X769G,G21,R,M,P,0,0
X769G,G22XA,R,C,M,0,0
X769V,R400,G,C,C,0,0
X769Z,R401,D,C,C,0,0
X769Z,R410,R,C,C,0,0
X769a,R55X,G,C,C,0,0
X769b,R418,G,C,C,0,0
X769c,R418,G,C,C,0,0
X769d,R418,G,C,C,0,0
X769f,R418,D,C,C,0,0
X769f,G407,R,C,C,0,0
X769f,G411,R,C,C,0,0
X769g,R418,G,C,C,0,0
X769h,R402,G,C,C,0,0
X769z,R17X,D,C,C,0,0
X769z,A270,R,C,C,0,0
X769z,D580,R,C,C,0,0
X769z,D598,R,C,C,0,0
X769z,E031,R,C,C,0,0
X769z,E742,R,C,C,0,0
X769z,E804,R,C,C,0,0
X769z,E805,R,C,C,0,0
X769z,E848,R,C,C,0,0
X769z,P55,R,M,C,0,0
X769z,P58,R,M,C,0,0
X769z,P59,R,M,C,0,0
X76A3,R619,D,C,C,0,0
X76A3,R61,A,M,C,0,0
X76A5,R619,G,C,C,0,0
X76AE,G472,G,C,C,0,0
X76AF,G478,D,C,C,0,0
X76AF,F510,R,C,C,0,0
X76AG,G478,D,C,C,0,0
X76AG,F510,R,C,C,0,0
X76AJ,G472,D,C,C,0,0
X76AJ,F512,R,C,C,0,0
X76AK,G472,D,C,C,0,0
X76AK,F512,R,C,C,0,0
X76AL,G479,D,C,C,0,0
X76AL,F519,R,C,C,0,0
X76AM,G479,D,C,C,0,0
X76AM,F519,R,C,C,0,0
X76AO,G479,G,C,C,0,0
X76AQ,G471,D,C,C,0,0
X76AQ,G511,R,C,C,0,0
X76AR,G471,G,C,C,0,0
X76AY,Z566,D,C,M,0,0
X76AY,Z56,A,M,M,0,0
X76Ab,Z567,D,C,M,0,0
X76Ab,Z563,A,C,M,0,0
X76Ab,Z566,A,C,M,0,0
X76Ad,R53X,G,C,C,0,0
X76Ae,R53X,G,C,C,0,0
X76Af,R53X,D,C,C,0,0
X76Af,R54X,R,C,C,0,0
X76Ag,R53X,D,C,C,0,0
X76Ag,R54X,A,C,C,0,0
X76Ai,R53X,G,C,C,0,0
X76Aj,R53X,G,C,C,0,0
X76Am,R53X,D,C,C,0,0
X76Am,R54X,R,C,C,0,0
X76An,R53X,D,C,C,0,0
X76An,R54X,R,C,C,0,0
X76Ao,R53X,D,C,C,0,0
X76Ao,R54X,R,C,C,0,0
X76At,R69X,G,C,C,0,0
X76B7,R629,D,C,C,0,0
X76B7,R62,A,M,C,0,0
X76B7,E300,R,C,C,0,0
X76B7,F81,R,M,C,0,0
X76BE,E41X,G,C,C,0,0
X76BI,Q774,G,C,C,0,0
X76BL,E669,D,C,C,0,0
X76BL,E66,A,M,C,0,0
X76BL,E65X,R,C,C,0,0
X76BP,R238,G,C,C,0,0
X76BU,E669,G,C,C,0,0
X76BV,E669,D,C,C,0,0
X76BV,E66,A,M,C,0,0
X76BY,E881,D,C,P,0,0
X76BY,K908,R,C,C,0,0
X76Bj,E639,G,C,C,0,0
X76Bm,E344,G,C,C,0,0
X76C3,R628,G,C,C,0,0
X76CA,R634,G,C,C,0,0
X76Cc,Q758,D,C,C,0,0
X76Cc,Q01,R,M,C,0,0
X76Cc,Q02X,R,C,C,0,0
X76Cc,Q03,R,M,C,0,0
X76Cc,Q050,R,C,C,0,0
X76Cc,Q051,R,C,C,0,0
X76Cc,Q052,R,C,C,0,0
X76Cc,Q053,R,C,C,0,0
X76Cc,Q054,R,C,C,0,0
X76Ch,Q750,G,C,C,0,0
X76Cx,P120,D,C,C,0,0
X76Cx,S098,R,C,P,0,0
X76Cy,Q758,G,C,C,0,0
X76D2,Q758,G,C,C,0,0
X76DB,K071,G,C,C,0,0
X76DD,K070,G,C,C,0,0
X76DE,K076,G,C,C,0,0
X76DM,Q828,G,C,C,0,0
X76DN,Q828,G,C,C,0,0
X76DO,E271,D,C,C,0,0
X76DO,A187D,D,C,C,0,1
X76DO,E351A,D,C,C,1,1
X76DO,E351A,D,C,C,0,2
X76DO,A187D,D,C,C,1,2
X76DQ,L538,G,C,C,0,0
X76DR,L538,G,C,C,0,0
X76DT,R231,G,C,C,0,0
X76DU,R230,G,C,C,0,0
X76DX,L819,D,C,C,0,0
X76DX,L81,A,M,C,0,0
X76DX,L80X,R,C,C,0,0
X76Df,R509,G,C,C,0,0
X76Di,R509,D,C,C,0,0
X76Di,R50,A,M,C,0,0
X76Di,O752,R,C,C,0,0
X76Di,O864,R,C,C,0,0
X76Di,P81,R,M,C,0,0
X76Di,T670,R,C,P,0,0
X76Dk,R509,D,C,C,0,0
X76Dk,R50,A,M,C,0,0
X76Dm,T68X,D,C,C,0,0
X76Dm,P80,R,M,P,0,0
X76Dm,R680,R,C,C,0,0
X76Dm,T885,R,C,P,0,0
X76Dn,R688,D,C,C,0,0
X76Dn,A40,R,M,C,0,0
X76Dn,A41,R,M,C,0,0
X76Dn,R508,R,C,C,0,0
X76Dv,R508,G,C,C,0,0
X76Dw,B54X,D,C,C,0,0
X76Dw,B50,R,M,C,0,0
X76Dw,B51,R,M,C,0,0
X76Dw,B52,R,M,C,0,0
X76Dw,B53,R,M,C,0,0
X76Dx,B54X,D,C,C,0,0
X76Dx,B50,R,M,C,0,0
X76Dx,B51,R,M,C,0,0
X76Dx,B52,R,M,C,0,0
X76Dx,B53,R,M,C,0,0
X76Dy,B54X,G,C,C,0,0
X76Dz,B54X,G,C,C,0,0
X76E0,B519,D,C,C,0,0
X76E0,B51,A,M,C,0,0
X76E0,B50,R,M,C,0,0
X76E1,B509,D,C,C,0,0
X76E1,B50,A,M,C,0,0
X76E2,B529,D,C,C,0,0
X76E2,B52,A,M,C,0,0
X76E3,B54X,D,C,C,0,0
X76E3,B50,R,M,C,0,0
X76E3,B51,R,M,C,0,0
X76E3,B52,R,M,C,0,0
X76E3,B53,R,M,C,0,0
X76E3,R509,R,C,C,0,0
X76E6,R508,G,C,C,0,0
X76E7,R509,D,C,C,0,0
X76E7,R50,A,M,C,0,0
X76E8,R509,D,C,C,0,0
X76E8,R50,A,M,C,0,0
X76E9,T782,G,C,P,0,0
X76EA,R509,D,C,C,0,0
X76EA,R50,A,M,C,0,0
X76EE,R509,D,C,C,0,0
X76EE,R50,A,M,C,0,0
X76EF,R502,G,C,C,0,0
X76EG,T814,D,C,P,0,0
X76EG,O860,R,C,P,0,0
X76EG,T802,R,C,P,0,0
X76EG,T826,R,C,P,0,0
X76EG,T827,R,C,P,0,0
X76EG,T835,R,C,P,0,0
X76EG,T836,R,C,P,0,0
X76EG,T845,R,C,P,0,0
X76EG,T846,R,C,P,0,0
X76EG,T847,R,C,P,0,0
X76EG,T857,R,C,P,0,0
X76EH,O85X,D,C,C,0,0
X76EH,O883,R,C,C,0,0
X76EI,R509,D,C,C,0,0
X76EI,R50,A,M,C,0,0
X76EI,P81,R,M,C,0,0
X76EI,T883,R,C,P,0,0
X76EL,R509,D,C,C,0,0
X76EL,R508,A,C,C,0,0
X76EN,D350,G,C,P,0,0
X76EP,R688,D,C,C,0,0
X76EP,R508,R,C,C,0,0
X76EQ,R688,D,C,C,0,0
X76EQ,R508,R,C,C,0,0
X76En,R196,G,C,C,0,0
X76Ep,R196,G,C,C,0,0
X76Es,R609,D,C,C,0,0
X76Es,R60,A,M,C,0,0
X76Ez,R220,G,C,C,0,0
X76F0,R220,G,C,C,0,0
X76F1,R220,G,C,C,0,0
X76F2,H048,G,C,C,0,0
X76F5,H471,G,C,C,0,0
X76F9,I898,G,C,C,0,0
X76FB,E049,D,C,C,0,0
X76FB,E048,A,C,C,0,0
X76FC,R14X,G,C,C,0,0
X76FE,M254,G,P,C,0,0
X76FK,I868,G,C,C,0,0
X76FM,I864,G,C,C,0,0
X76FY,R609,G,C,C,0,0
X76Fa,I890,G,C,C,0,0
X76Fc,H182,G,C,C,0,0
X76Fd,H182,G,C,C,0,0
X76Fe,H182,D,C,C,0,0
X76Fe,Y771,D,C,C,1,0
X76Ff,H182,G,C,C,0,0
X76Fg,H182,G,C,C,0,0
X76Fh,H358,G,C,C,0,0
X76Fi,H358,G,C,C,0,0
X76Fk,H475,G,C,C,0,0
X76Fn,N508,G,C,C,0,0
X76Fo,R600,G,C,C,0,0
X76Fq,H218,G,C,C,0,0
X76Fr,H218,G,C,C,0,0
X76Fs,H218,G,C,C,0,0
X76Ft,H218,G,C,C,0,0
X76Fu,H218,G,C,C,0,0
X76Fx,H028,D,C,C,0,0
X76Fx,H000,R,C,C,0,0
X76Fz,H028,G,C,C,0,0
X76G3,I330,G,C,C,0,0
X76G4,R223,G,C,C,0,0
X76G5,M152,G,C,C,0,0
X76G6,N898,G,C,C,0,0
X76G7,R190,G,C,C,0,0
X76G8,R190,G,C,C,0,0
X76GC,R229,D,C,C,0,0
X76GC,R22,A,M,C,0,0
X76Gi,Z639,D,C,M,0,0
X76Gi,Z638,A,C,M,0,0
X76Gj,R681,G,C,C,0,0
X76Gm,Z621,G,C,M,0,0
X76Gn,Z599,D,C,M,0,0
X76Gn,Z59,A,M,M,0,0
X76Gw,R068,D,C,C,0,0
X76Gw,G473,R,C,C,0,0
X76Gw,P283,R,C,C,0,0
X76Gw,P284,R,C,C,0,0
X76Gy,R060,G,C,C,0,0
X76Gz,R060,G,C,C,0,0
X76H4,R068,G,C,C,0,0
X76H6,J988,G,C,C,0,0
X76H7,J988,G,C,C,0,0
X76H8,R068,G,C,C,0,0
X76HP,R064,G,C,C,0,0
X76HV,R068,G,C,C,0,0
X76HW,R068,G,C,C,0,0
X76HX,R068,G,C,C,0,0
X76HY,R068,G,C,C,0,0
X76HZ,R068,G,C,C,0,0
X76Hb,R068,G,C,C,0,0
X76Hc,R068,G,C,C,0,0
X76Hd,R068,G,C,C,0,0
X76He,R068,G,C,C,0,0
X76Hf,R068,G,C,C,0,0
X76Hg,R068,G,C,C,0,0
X76Hi,R068,G,C,C,0,0
X76Hj,R063,G,C,C,0,0
X76Hk,R068,D,C,C,0,0
X76Hk,G473,R,C,C,0,0
X76Hk,P283,R,C,C,0,0
X76Hk,P284,R,C,C,0,0
X76Hl,R068,G,C,C,0,0
X76Hq,R05X,G,C,C,0,0
X76Hy,R05X,G,C,C,0,0
X76Hz,R05X,G,C,C,0,0
X76I6,R093,G,C,C,0,0
X76IC,R093,G,C,C,0,0
X76ID,R093,G,C,C,0,0
X76IP,R012,G,C,C,0,0
X76If,R098,D,C,C,0,0
X76If,R062,R,C,C,0,0
X76Ih,R098,G,C,C,0,0
X76Ii,R098,G,C,C,0,0
X76Iu,R068,D,C,C,0,0
X76Iu,F453,R,C,C,0,0
X76J9,R008,G,C,C,0,0
X76JA,R008,D,C,C,0,0
X76JA,I45,R,M,C,0,0
X76JE,R008,G,C,C,0,0
X76JF,R008,G,C,C,0,0
X76JG,R008,G,C,C,0,0
X76JU,R098,G,C,C,0,0
X76Jb,R002,D,C,C,0,0
X76Jb,F453,R,C,C,0,0
X76Je,I499,G,C,C,0,0
X76Jf,I499,G,C,C,0,0
X76Jg,I499,G,C,C,0,0
X76Jh,I459,G,C,C,0,0
X76Ji,R008,G,C,C,0,0
X76Jo,R002,G,C,C,0,0
X76K4,R012,G,C,C,0,0
X76K5,R012,G,C,C,0,0
X76KA,R011,G,C,C,0,0
X76KB,R011,G,C,C,0,0
X76KD,R011,G,C,C,0,0
X76KE,I358,G,C,C,0,0
X76KF,I378,G,C,C,0,0
X76KG,R011,G,C,C,0,0
X76KH,R011,G,C,C,0,0
X76KI,I340,G,C,C,0,0
X76KK,I340,G,C,C,0,0
X76KN,I38X,G,C,C,0,0
X76KO,I38X,G,C,C,0,0
X76KP,I358,G,C,C,0,0
X76KQ,I378,G,C,C,0,0
X76KR,I38X,G,C,C,0,0
X76KS,I340,G,C,C,0,0
X76KT,I351,G,C,C,0,0
X76KU,I079,G,C,C,0,0
X76KV,I079,G,C,C,0,0
X76KX,I340,G,C,C,0,0
X76Kn,J939,D,C,C,0,0
X76Kn,J93,A,M,C,0,0
X76Kx,I878,G,C,C,0,0
X76Ky,I878,G,C,C,0,0
X76L0,R098,G,C,C,0,0
X76L5,Q278,G,C,C,0,0
X76L7,R098,G,C,C,0,0
X76L9,I709,D,M,C,0,0
X76L9,I70,A,M,C,0,0
X76L9,G951,R,C,C,0,0
X76L9,I12,R,M,C,0,0
X76L9,I13,R,M,C,0,0
X76L9,I250,R,C,C,0,0
X76L9,I251,R,C,C,0,0
X76L9,I270,R,C,C,0,0
X76L9,I672,R,C,C,0,0
X76L9,K551,R,C,C,0,0
X76LB,I788,G,C,C,0,0
X76LC,D698,G,C,C,0,0
X76LD,D698,G,C,C,0,0
X76LJ,I878,G,C,C,0,0
X76LV,I872,G,C,C,0,0
X76LW,I878,G,C,C,0,0
X76LX,I839,D,C,C,0,0
X76LX,I83,A,M,C,0,0
