read_code,icd9_code,mapping_status,refine_flag,add_code_flag,element_num,block_num
K1542,5954A,D,C,C,1,0
K1543,5954A,G,C,M,0,0
K1545,0981D,D,C,C,0,0
K1545,5954A,D,C,C,1,0
K1546,1122D,D,C,C,0,0
K1546,5954A,D,C,C,1,0
K1547,1310D,D,C,C,0,0
K1547,5954A,D,C,C,1,0
K1548,0161D,D,P,C,0,0
K1548,5954A,D,C,C,1,0
K154z,5954A,G,C,M,0,0
K15y.,5958,G,C,P,0,0
K15y0,5958,G,C,P,0,0
K15y1,5958,G,C,P,0,0
K15y2,5958,G,C,P,0,0
K15yz,5958,G,C,P,0,0
K15z.,5959,G,C,C,0,0
K16..,5969,D,C,C,0,0
K16..,596,A,M,C,0,0
K161.,5961,G,C,C,0,0
K1611,5961,G,C,C,0,0
K1612,5961,G,C,C,0,0
K1613,5961,D,C,C,0,0
K1613,7538,R,C,C,0,0
K161z,5961,G,C,C,0,0
K162.,5962,G,C,C,0,0
K1620,5962,G,C,C,0,0
K1621,5962,G,C,C,0,0
K1622,5962,G,C,C,0,0
K162z,5962,G,C,C,0,0
K163.,5963,G,C,C,0,0
K1630,5963,G,C,C,0,0
K1631,5963,G,C,C,0,0
K1632,5963,G,C,C,0,0
K163z,5963,G,C,C,0,0
K164.,5964,G,C,C,0,0
K1640,5964,G,C,C,0,0
K1641,5964,G,C,C,0,0
K164z,5964,G,C,C,0,0
K165.,5965,G,C,C,0,0
K1650,5965,G,C,C,0,0
K1651,5965,G,C,C,0,0
K165z,5965,G,C,C,0,0
K166.,5966,G,C,C,0,0
K167.,5968,G,C,C,0,0
K16y.,5968,G,C,C,0,0
K16y0,5968,G,C,C,0,0
K16y1,5968,G,C,C,0,0
K16y2,5967,D,C,C,0,0
K16y2,5968,A,C,C,0,0
K16y3,5968,G,C,C,0,0
K16y4,5968,G,C,C,0,0
K16y6,5968,G,C,C,0,0
K16y7,5968,G,C,C,0,0
K16yz,5968,G,C,C,0,0
K16z.,5969,G,C,C,0,0
K1700,5970,G,C,C,0,0
K1701,5970,G,C,C,0,0
K1703,5970,G,C,C,0,0
K1704,5970,G,C,C,0,0
K170z,5970,G,C,C,0,0
K171.,5978,G,C,P,0,0
K172.,5978,G,C,C,0,0
K17y.,5978,G,C,C,0,0
K17y0,5978,G,C,C,0,0
K17y1,5978,G,C,C,0,0
K17y2,5978,G,C,C,0,0
K17y3,5978,G,C,C,0,0
K17y4,5978,G,C,C,0,0
K17y5,5978,G,C,C,0,0
K17y6,5978,G,C,C,0,0
K17y7,5798,G,C,C,0,0
K17yz,5978,G,C,C,0,0
K17z.,5978,D,C,C,0,0
K17z.,597,A,M,C,0,0
K180.,5980,G,C,C,0,0
K1800,5980,G,C,C,0,0
K1801,5980,G,C,C,0,0
K180z,5980,G,C,C,0,0
K183.,5989,G,C,C,0,0
K18y.,5988,G,C,C,0,0
K18z.,5989,G,C,C,0,0
K1901,5990,G,C,P,0,0
K1902,5990,G,C,P,0,0
K1903,5990,G,C,P,0,0
K190z,5990,G,C,P,0,0
K191.,5991,E,C,C,0,0
K1910,5991,G,C,C,0,0
K1911,5991,G,C,C,0,0
K191z,5991,G,C,C,0,0
K192.,5992,G,C,P,0,0
K194.,5994,E,C,C,0,0
K1970,5997,G,C,C,0,0
K1971,5997,G,C,C,0,0
K1972,5997,G,C,C,0,0
K1973,5997,G,C,C,0,0
K1974,5997,G,C,C,0,0
K19y.,5998,G,C,C,0,0
K19y0,5998,G,C,P,0,0
K19y1,5998,G,C,C,0,0
K19y2,5998,G,C,C,0,0
K19y3,5998,G,C,C,0,0
K19yz,5998,G,C,C,0,0
K19z.,5999,G,C,C,0,0
K1A..,1200,D,C,C,0,0
K1A..,5929,D,C,C,1,0
K200.,600,G,C,C,0,0
K201.,600,G,C,C,0,0
K202.,600,G,C,C,0,0
K20z.,600,G,C,C,0,0
K210.,6010,E,C,C,0,0
K211.,6011,E,C,C,0,0
K212.,6012,G,C,C,0,0
K213.,6013,E,C,C,0,0
K214.,6014A,G,C,M,0,0
K2140,0398D,D,C,C,0,0
K2140,6014A,D,C,C,1,0
K2141,1160D,D,C,C,0,0
K2141,6014A,D,C,C,1,0
K2142,095D,D,C,C,0,0
K2142,6014A,D,C,C,1,0
K2143,0163D,D,P,C,0,0
K2143,6014A,D,C,C,1,0
K2144,0981D,D,C,C,0,0
K2144,0983D,A,C,C,0,0
K2144,6014A,D,C,C,1,0
K2145,1122D,D,C,C,0,0
K2145,6014A,D,C,C,1,0
K2146,1310D,D,C,C,0,0
K2146,6014A,D,C,C,1,0
K214z,6014A,G,C,M,0,0
K21y.,6018,G,C,C,0,0
K21z.,6019,G,C,C,0,0
K22..,6029,D,C,C,0,0
K22..,602,A,M,C,0,0
K220.,6020,E,C,C,0,0
K221.,6021,G,C,C,0,0
K2210,6021,G,C,C,0,0
K2211,6021,G,C,C,0,0
K221z,6021,G,C,C,0,0
K222.,6022,G,C,C,0,0
K22y.,6028,G,C,C,0,0
K22y0,6028,G,C,C,0,0
K22y1,6028,G,C,C,0,0
K22y2,6028,G,C,C,0,0
K22y3,6028,G,C,C,0,0
K22yz,6028,G,C,C,0,0
K22z.,6029,G,C,C,0,0
K23..,6039,D,C,C,0,0
K23..,603,A,M,C,0,0
K230.,6030,G,C,C,0,0
K231.,6031,G,C,C,0,0
K23y.,6038,G,C,C,0,0
K23z.,6039,G,C,C,0,0
K24..,6049,D,C,C,0,0
K24..,604,A,M,C,0,0
K240.,6049,D,C,P,0,0
K240.,604,A,M,C,0,0
K240.,0983D,D,C,C,0,1
K240.,0981D,A,C,C,0,1
K240.,0720D,R,C,C,0,1
K240.,095D,R,C,P,0,1
K240.,6049A,D,C,C,1,1
K240.,0163D,D,P,C,0,2
K240.,6088A,D,P,C,1,2
K2400,6040,G,C,C,0,0
K2401,6049,G,C,C,0,0
K2402,6049,G,C,C,0,0
K2403,6049,G,C,C,0,0
K240z,6049,G,C,C,0,0
K241.,6049,D,C,C,0,0
K241.,604,A,M,C,0,0
K241.,0981D,D,C,C,0,1
K241.,0162D,R,P,C,0,1
K241.,0720D,R,C,C,0,1
K241.,6049A,D,C,C,1,1
K2410,6040,G,C,C,0,0
K2411,6049,G,C,C,0,0
K2412,6049,G,C,C,0,0
K2413,6049,G,C,C,0,0
K241z,6049,G,C,C,0,0
K242.,6049,G,C,C,0,0
K2420,6040,G,C,C,0,0
K2421,6049,G,C,C,0,0
K2422,6049,G,C,C,0,0
K2423,6049,G,C,C,0,0
K242z,6049,G,C,C,0,0
K24z.,6049,D,C,C,0,0
K24z.,604,A,M,C,0,0
K250.,605,G,C,C,0,0
K251.,605,G,C,C,0,0
K254.,605,G,C,C,0,0
K25z.,605,G,C,C,0,0
K26..,606,E,C,C,0,0
K261.,606,G,C,P,0,0
K26y.,606,G,C,P,0,0
K26y0,606,G,C,P,0,0
K26y1,606,G,C,P,0,0
K26y2,606,G,C,P,0,0
K26y3,606,G,C,P,0,0
K26y4,606,G,C,P,0,0
K26yz,606,G,C,P,0,0
K26z.,606,G,C,C,0,0
K27..,6079,D,C,C,0,0
K27..,607,A,M,C,0,0
K271z,6071,G,C,C,0,0
K2720,6072,G,C,C,0,0
K2721,6072,G,C,C,0,0
K2722,6072,G,C,C,0,0
K2723,6072,G,C,C,0,0
K272z,6072,G,C,C,0,0
K275.,6078,G,C,C,0,0
K2750,6078,G,C,C,0,0
K2751,6078,G,C,C,0,0
K2752,6078,G,C,C,0,0
K2753,6078,G,C,C,0,0
K275z,6078,G,C,C,0,0
K276.,6078,G,C,C,0,0
K27y.,6078,G,C,C,0,0
K27y0,6078,G,C,C,0,0
K27y1,6078,G,C,C,0,0
K27y2,6078,G,C,C,0,0
K27y3,6078,G,C,C,0,0
K27y4,6078,G,C,C,0,0
K27y5,6078,G,C,C,0,0
K27yz,6078,G,C,C,0,0
K27z.,6079,G,C,C,0,0
K28..,6089,D,C,C,0,0
K28..,608,A,M,C,0,0
K280.,6080,E,C,P,0,0
K2800,6080,G,C,C,0,0
K2801,6080,G,C,P,0,0
K2802,6080,G,C,C,0,0
K280z,6080,G,C,C,0,0
K281.,6081,E,C,C,0,0
K282.,6082,E,C,C,0,0
K2820,6082,G,C,C,0,0
K2821,6082,G,C,C,0,0
K2822,6082,G,C,C,0,0
K2823,6082,G,C,C,0,0
K282z,6082,G,C,C,0,0
K283.,6083,E,C,C,0,0
K284.,6084,G,C,C,0,0
K2840,6084,G,C,C,0,0
K2841,6084,G,C,C,0,0
K2842,6084,G,C,C,0,0
K2843,6084,G,C,C,0,0
K2844,6084,G,C,C,0,0
K2845,6084,G,C,C,0,0
K284z,6084,G,C,C,0,0
K285.,6088,G,C,C,0,0
K286.,6088,G,C,C,0,0
K2860,6088,G,C,C,0,0
K2861,6088,G,C,C,0,0
K2862,6088,G,C,C,0,0
K2863,6088,G,C,C,0,0
K2864,6088,G,C,C,0,0
K2865,6088,G,C,C,0,0
K286v,6088,G,C,C,0,0
K286x,6088,G,C,C,0,0
K286z,6088,G,C,C,0,0
K287.,6088,G,C,C,0,0
K288.,6088,G,C,C,0,0
K2881,6088,G,C,C,0,0
K288z,6088,G,C,C,0,0
K289.,6088,G,C,C,0,0
K28y.,6088,G,C,C,0,0
K28y0,6088,G,C,C,0,0
K28y1,6088,G,C,C,0,0
K28y2,6088,G,C,C,0,0
K28y3,6088,G,C,C,0,0
K28y4,6088,G,C,C,0,0
K28y5,6088,G,C,C,0,0
K28y6,6088,G,C,C,0,0
K28y7,6088,G,C,C,0,0
K28ys,6088,G,C,C,0,0
K28yt,6088,G,C,C,0,0
K28yv,6088,G,C,C,0,0
K28yw,6088,G,C,C,0,0
K28yx,6088,G,C,C,0,0
K28yz,6088,G,C,C,0,0
K30..,6109,D,C,C,0,0
K30..,610,A,M,C,0,0
K302.,6102,E,C,C,0,0
K3020,6102,G,C,C,0,0
K3021,6102,G,C,C,0,0
K3022,6102,G,C,C,0,0
K302z,6102,G,C,C,0,0
K303.,6103,G,C,C,0,0
K304.,6104,E,C,C,0,0
K30y.,6108,G,C,C,0,0
K30y0,6108,G,C,C,0,0
K30y1,6108,G,C,C,0,0
K30yz,6108,G,C,C,0,0
K30z.,6109,G,C,C,0,0
K31..,6119,D,C,C,0,0
K31..,611,A,M,C,0,0
K3100,6110,G,C,C,0,0
K3102,6110,G,C,C,0,0
K3103,6110,G,C,C,0,0
K3104,6110,G,C,C,0,0
K3105,6110,G,C,C,0,0
K3106,6110,G,C,C,0,0
K3107,6110,D,C,C,0,0
K3107,6751,R,C,C,0,0
K3107,7715,R,C,C,0,0
K310z,6110,G,C,C,0,0
K311.,6111,E,C,C,0,0
K3111,6111,G,C,C,0,0
K311z,6111,G,C,C,0,0
K312.,6112,G,C,C,0,0
K313.,6113,E,C,C,0,0
K314.,6114,E,C,C,0,0
K315.,6115,D,C,C,0,0
K315.,6116,A,C,C,0,0
K315.,6768,R,C,C,0,0
K316.,6116,G,C,C,0,0
K317.,6117,G,C,C,0,0
K3175,6117,D,C,C,0,0
K3175,6760,R,C,C,0,0
K3175,7576,R,C,C,0,0
K317z,6117,G,C,C,0,0
K31y.,6118,G,C,C,0,0
K31y1,6118,G,C,C,0,0
K31y2,6118,G,C,C,0,0
K31y3,6118,G,C,C,0,0
K31yz,6118,G,C,C,0,0
K4...,6149,D,C,C,0,0
K4...,614,A,M,C,0,0
K4...,630,R,C,C,0,0
K4...,631,R,C,C,0,0
K4...,632,R,C,C,0,0
K4...,633,R,M,C,0,0
K4...,6340,R,C,C,0,0
K4...,6350,R,C,C,0,0
K4...,6360,R,C,C,0,0
K4...,6370,R,C,C,0,0
K4...,6380,R,C,C,0,0
K4...,6390,R,C,C,0,0
K4...,6466,R,C,P,0,0
K4...,670,R,C,C,0,0
K4000,6140,D,C,P,0,0
K4000,0164,R,P,C,0,0
K4000,0938,R,C,C,0,0
K4000,6390,R,C,C,0,0
K4000,6466,R,C,P,0,0
K4000,7608,R,C,C,0,0
K4001,6140,G,C,C,0,0
K4003,6140,D,C,C,0,0
K4003,0164,R,P,C,0,0
K4003,0938,R,C,C,0,0
K4003,6466,R,C,P,0,0
K4003,670,R,C,C,0,0
K4003,7608,R,C,C,0,0
K4004,6140,G,C,C,0,0
K4005,6140,G,C,C,0,0
K4006,6140,G,C,C,0,0
K4007,6140,G,C,C,0,0
K4008,6140,G,C,C,0,0
K4009,6140,G,C,C,0,0
K400z,6149,D,C,C,0,0
K400z,614,A,M,C,0,0
K401.,6141,G,C,C,0,0
K4010,6141,G,C,C,0,0
K4011,6141,G,C,C,0,0
K4012,6141,D,C,C,0,0
K4012,0164D,D,P,C,0,1
K4012,6141A,D,C,C,1,1
K4013,6141,D,C,P,0,0
K4013,6390,R,C,C,0,0
K4013,6466,R,C,P,0,0
K4013,670,R,C,C,0,0
K4013,7608,R,C,C,0,0
K4013,0164D,D,P,C,0,1
K4013,0938D,R,C,C,0,1
K4013,6141A,D,C,P,1,1
K4014,6141,G,C,C,0,0
K4015,6141,G,C,C,0,0
K4016,6141,G,C,C,0,0
K4017,6142,D,C,P,0,0
K4017,6140,A,C,P,0,0
K4017,6141,A,C,P,0,0
K401z,6141,G,C,C,0,0
K402.,6142,G,C,C,0,0
K4020,6142,D,C,P,0,0
K4020,6140,A,C,P,0,0
K4020,6141,A,C,P,0,0
K4020,630,R,C,M,0,0
K4020,631,R,C,M,0,0
K4020,632,R,C,M,0,0
K4020,633,R,M,M,0,0
K4020,6339,R,C,M,0,0
K4020,6340,R,C,C,0,0
K4020,6350,R,C,C,0,0
K4020,6360,R,C,C,0,0
K4020,6370,R,C,C,0,0
K4020,6380,R,C,C,0,0
K4020,6390,R,C,C,0,0
K4020,6466,R,C,P,0,0
K4020,670,R,C,C,0,0
K4020,7608,R,C,C,0,0
K4021,6142,G,C,C,0,0
K4022,6142,D,C,P,0,0
K4022,6140,A,C,P,0,0
K4022,6141,A,C,P,0,0
K4022,630,R,C,M,0,0
K4022,631,R,C,M,0,0
K4022,632,R,C,M,0,0
K4022,633,R,M,M,0,0
K4022,6340,R,C,C,0,0
K4022,6350,R,C,C,0,0
K4022,6360,R,C,C,0,0
K4022,6370,R,C,C,0,0
K4022,6380,R,C,C,0,0
K4022,6390,R,C,P,0,0
K4022,6466,R,C,P,0,0
K4022,670,R,C,C,0,0
K4022,7608,R,C,C,0,0
K4023,6142,G,C,C,0,0
K4024,6142,G,C,C,0,0
K4025,6142,G,C,C,0,0
K4026,6142,G,C,C,0,0
K4027,6142,G,C,C,0,0
K402z,6142,G,C,C,0,0
K403.,6143,G,C,C,0,0
K4030,6143,D,C,P,0,0
K4030,630,R,C,M,0,0
K4030,631,R,C,M,0,0
K4030,632,R,C,M,0,0
K4030,633,R,M,M,0,0
K4030,6339,R,C,M,0,0
K4030,6340,R,C,C,0,0
K4030,6350,R,C,C,0,0
K4030,6360,R,C,C,0,0
K4030,6370,R,C,C,0,0
K4030,6380,R,C,C,0,0
K4030,6390,R,C,C,0,0
K4030,6466,R,C,P,0,0
K4030,670,R,C,C,0,0
K4030,7608,R,C,C,0,0
K403z,6143,G,C,C,0,0
K404.,6144,G,C,P,0,0
K4040,6144,D,C,P,0,0
K4040,630,R,C,M,0,0
K4040,631,R,C,M,0,0
K4040,632,R,C,M,0,0
K4040,633,R,M,M,0,0
K4040,6340,R,C,C,0,0
K4040,6350,R,C,C,0,0
K4040,6360,R,C,C,0,0
K4040,6370,R,C,C,0,0
K4040,6380,R,C,C,0,0
K4040,6390,R,C,C,0,0
K4040,6466,R,C,P,0,0
K4040,670,R,C,C,0,0
K4040,7608,R,C,C,0,0
K4041,6144,G,C,P,0,0
K4042,6144,G,C,P,0,0
K4043,6144,G,C,P,0,0
K4044,6144,G,C,P,0,0
K4045,6147,G,C,C,0,0
K404z,6144,G,C,P,0,0
K405.,6144,G,C,P,0,0
K4050,6144,G,C,P,0,0
K4051,6144,G,C,P,0,0
K405z,6144,G,C,P,0,0
K4060,6145,G,C,C,0,0
K4061,6145,G,C,C,0,0
K406z,6145,G,C,C,0,0
K407.,6146,G,C,C,0,0
K4070,6146,D,C,C,0,0
K4070,6146D,D,C,C,0,1
K4070,6282A,D,C,C,1,1
K4071,6146,D,C,C,0,0
K4071,6146D,D,C,C,0,1
K4071,6282A,D,C,C,1,1
K407z,6146,G,C,C,0,0
K408.,6147,G,C,C,0,0
K40y.,6148,G,C,C,0,0
K40y0,6148,G,C,C,0,0
K40y1,6148,G,C,C,0,0
K410.,6150,G,C,C,0,0
K4100,6150,D,C,C,0,0
K4100,630,R,C,C,0,0
K4100,631,R,C,C,0,0
K4100,632,R,C,C,0,0
K4100,633,R,M,C,0,0
K4100,6340,R,C,C,0,0
K4100,6350,R,C,C,0,0
K4100,6360,R,C,C,0,0
K4100,6370,R,C,C,0,0
K4100,6380,R,C,C,0,0
K4100,6390,R,C,C,0,0
K4100,6466,R,C,P,0,0
K4100,670,R,C,C,0,0
K4100,7608,R,C,C,0,0
K4100,0981D,D,C,C,0,1
K4100,6150A,D,C,C,1,1
K4102,6159,D,C,C,0,0
K4102,615,A,M,C,0,0
K4102,0164,R,P,C,0,0
K4102,6160,R,C,C,0,0
K4102,6213,R,C,C,0,0
K4102,630,R,C,M,0,0
K4102,631,R,C,M,0,0
K4102,632,R,C,M,0,0
K4102,633,R,M,M,0,0
K4102,6340,R,C,C,0,0
K4102,6350,R,C,C,0,0
K4102,6360,R,C,C,0,0
K4102,6370,R,C,C,0,0
K4102,6380,R,C,C,0,0
K4102,6390,R,C,C,0,0
K4102,6466,R,C,P,0,0
K4102,670,R,C,C,0,0
K4102,7608,R,C,C,0,0
K4102,0981D,D,C,C,0,1
K4102,6160A,D,C,C,1,1
K4102,6150A,R,C,C,1,1
K4102,0983D,D,C,C,0,2
K4102,6151A,D,C,C,1,2
K4103,6150,G,C,C,0,0
K4104,6150,D,C,C,0,0
K4104,630,R,C,M,0,0
K4104,631,R,C,M,0,0
K4104,632,R,C,M,0,0
K4104,633,R,M,M,0,0
K4104,6340,R,C,C,0,0
K4104,6360,R,C,C,0,0
K4104,6370,R,C,C,0,0
K4104,6380,R,C,C,0,0
K4104,6390,R,C,C,0,0
K4104,6466,R,C,C,0,0
K4104,670,R,C,C,0,0
K4104,7608,R,C,C,0,0
K4104,0981D,D,C,C,0,1
K4104,6150A,D,C,C,1,1
K4105,6150,G,C,C,0,0
K4106,6150,G,C,C,0,0
K4107,6150,G,C,C,0,0
K4108,6150,G,C,C,0,0
K4109,6150,D,C,C,0,0
K4109,630,R,C,M,0,0
K4109,631,R,C,M,0,0
K4109,632,R,C,M,0,0
K4109,633,R,M,M,0,0
K4109,6340,R,C,C,0,0
K4109,6350,R,C,C,0,0
K4109,6360,R,C,C,0,0
K4109,6370,R,C,C,0,0
K4109,6380,R,C,C,0,0
K4109,6390,R,C,C,0,0
K4109,6466,R,C,P,0,0
K4109,670,R,C,C,0,0
K4109,7608,R,C,C,0,0
K4109,0981D,D,C,C,0,1
K4109,6150A,D,C,C,1,1
K410z,6150,G,C,C,0,0
K411.,6151,G,C,C,0,0
K4110,6151,D,C,C,0,0
K4110,0164,R,P,C,0,0
K4110,6160,R,C,C,0,0
K4110,6213,R,C,C,0,0
K4110,630,R,C,C,0,0
K4110,631,R,C,C,0,0
K4110,632,R,C,C,0,0
K4110,633,R,M,C,0,0
K4110,6340,R,C,C,0,0
K4110,6350,R,C,C,0,0
K4110,6360,R,C,C,0,0
K4110,6370,R,C,C,0,0
K4110,6380,R,C,C,0,0
K4110,6390,R,C,C,0,0
K4110,6466,R,C,C,0,0
K4110,670,R,C,C,0,0
K4110,7608,R,C,C,0,0
K4110,0983D,D,C,C,0,1
K4110,6151A,D,C,C,1,1
K4111,6151,G,C,C,0,0
K4112,6151,G,C,C,0,0
K4113,6151,G,C,C,0,0
K4114,6151,D,C,C,0,0
K4114,630,R,C,C,0,0
K4114,631,R,C,C,0,0
K4114,632,R,C,C,0,0
K4114,633,R,M,C,0,0
K4114,6340,R,C,C,0,0
K4114,6350,R,C,C,0,0
K4114,6360,R,C,C,0,0
K4114,6370,R,C,C,0,0
K4114,6380,R,C,C,0,0
K4114,6390,R,C,C,0,0
K4114,6466,R,C,P,0,0
K4114,670,R,C,C,0,0
K4114,7608,R,C,C,0,0
K4114,0983D,D,C,C,0,1
K4114,6151A,D,C,C,1,1
K411z,6151,G,C,C,0,0
K41z.,6159,G,C,C,0,0
K41z0,6159,G,C,C,0,0
K41z1,6159,G,C,C,0,0
K41z2,6159,G,C,C,0,0
K41z3,6159,G,C,C,0,0
K41z4,6159,G,C,C,0,0
K41zz,6159,G,C,C,0,0
K42..,6169,D,C,C,0,0
K42..,616,A,M,C,0,0
K420.,6160,G,C,C,0,0
K4200,6160,G,C,C,0,0
K4201,6160,G,C,C,0,0
K4202,6160,G,C,C,0,0
K4203,6160,G,C,C,0,0
K4204,6160,G,C,C,0,0
K4205,6160,G,C,C,0,0
K4206,6160,G,C,C,0,0
K4207,6160,G,C,C,0,0
K4208,6160,G,C,C,0,0
K421.,6161,G,C,C,0,0
K4210,6161,G,C,C,0,0
K4212,6161,G,C,C,0,0
K4213,6161,G,C,P,0,0
K4214,6161,G,C,C,0,0
K4215,6161,G,C,C,0,0
K4216,6161,G,C,C,0,0
K4217,6161,G,C,C,0,0
K4218,6161,G,C,C,0,0
K421z,6161,G,C,C,0,0
K422.,6162,D,C,C,0,0
K422.,630,R,C,C,0,0
K422.,631,R,C,C,0,0
K422.,632,R,C,C,0,0
K422.,633,R,M,C,0,0
K422.,6340,R,C,C,0,0
K422.,6350,R,C,C,0,0
K422.,6360,R,C,C,0,0
K422.,6370,R,C,C,0,0
K422.,6380,R,C,C,0,0
K422.,6390,R,C,P,0,0
K422.,6466,R,C,P,0,0
K423.,6163,D,C,C,0,0
K423.,630,R,C,C,0,0
K423.,631,R,C,C,0,0
K423.,632,R,C,C,0,0
K423.,633,R,M,C,0,0
K423.,6340,R,C,C,0,0
K423.,6350,R,C,C,0,0
K423.,6360,R,C,C,0,0
K423.,6370,R,C,C,0,0
K423.,6380,R,C,C,0,0
K423.,6390,R,C,P,0,0
K423.,6466,R,C,P,0,0
K424.,6164,G,C,C,0,0
K4242,6164,D,C,C,0,0
K4242,6466,R,C,P,0,0
K424z,6164,G,C,C,0,0
K425.,6165,D,C,C,0,0
K425.,630,R,C,C,0,0
K425.,631,R,C,C,0,0
K425.,632,R,C,C,0,0
K425.,633,R,M,C,0,0
K425.,6340,R,C,C,0,0
K425.,6350,R,C,C,0,0
K425.,6360,R,C,C,0,0
K425.,6370,R,C,C,0,0
K425.,6380,R,C,C,0,0
K425.,6390,R,C,P,0,0
K425.,6466,R,C,P,0,0
K425.,0541D,D,C,C,0,1
K425.,1361D,R,C,C,0,1
K425.,6165A,D,C,C,1,1
K4250,6165,G,C,C,0,0
K4251,6165,G,C,C,0,0
K4252,1361D,D,C,C,0,0
K4252,6165A,D,C,C,1,0
K425z,6165,G,C,C,0,0
K42y.,6168,G,C,C,0,0
K42y0,6168,G,C,C,0,0
K42y1,6168,G,C,C,0,0
K42y2,6168,G,C,C,0,0
K42y3,6168,G,C,C,0,0
K42yz,6168,G,C,C,0,0
K42z.,6169,G,C,C,0,0
K43..,0169,G,P,C,0,0
K44..,0981,G,C,C,0,0
K500.,6170,D,C,C,0,0
K500.,2360,R,C,C,0,0
K5002,6178,G,C,C,0,0
K500z,6170,G,C,C,0,0
K502.,6172,E,C,C,0,0
K503.,6173,E,C,C,0,0
K5030,6173,G,C,C,0,0
K5031,6178,G,C,C,0,0
K5032,6178,G,C,C,0,0
K5033,6173,G,C,C,0,0
K503z,6173,G,C,C,0,0
K504.,6174,E,C,C,0,0
K5040,6174,G,C,C,0,0
K5041,6174,G,C,C,0,0
K504z,6174,G,C,C,0,0
K505.,6175,E,C,C,0,0
K5050,6175,G,C,C,0,0
K5051,6175,G,C,C,0,0
K5052,6175,G,C,C,0,0
K505z,6175,G,C,C,0,0
K506.,6176,E,C,C,0,0
K50y.,6178,G,C,C,0,0
K50y0,6178,G,C,C,0,0
K50y1,6178,G,C,C,0,0
K50y2,6178,G,C,C,0,0
K50y3,6178,G,C,C,0,0
K50yz,6178,G,C,C,0,0
K50z.,6179,G,C,C,0,0
K51..,6189,D,C,C,0,0
K51..,618,A,M,C,0,0
K51..,6544,R,C,C,0,0
K51..,6602,R,C,P,0,0
K51..,7631,R,P,C,0,0
K51..,7638,R,P,C,0,0
K5103,6180,D,C,C,0,0
K5103,6544,R,C,C,0,0
K5104,6180,G,C,C,0,0
K510z,6180,G,C,C,0,0
K5110,6182,D,C,C,0,0
K5110,6544,R,C,C,0,0
K5110,6602,R,C,P,0,0
K5110,7523,R,P,C,0,0
K5110,7638,R,P,C,0,0
K5111,6182,D,C,C,0,0
K5111,6544,R,C,C,0,0
K5111,6602,R,C,P,0,0
K5111,7523,R,P,C,0,0
K5111,7638,R,P,C,0,0
K5112,6183,D,C,C,0,0
K5112,6544,R,C,C,0,0
K5112,6602,R,C,P,0,0
K5112,7523,R,P,C,0,0
K5112,7638,R,P,C,0,0
K511z,6181,G,C,C,0,0
K512.,6182,G,C,C,0,0
K514.,6184,G,C,C,0,0
K515.,6185,G,C,C,0,0
K5160,6186,D,C,C,0,0
K5160,6544,R,C,C,0,0
K5160,6602,R,C,P,0,0
K5160,7631,R,P,C,0,0
K5160,7638,R,P,C,0,0
K5161,6186,G,C,C,0,0
K516z,6186,G,C,C,0,0
K517.,6187,D,C,C,0,0
K517.,6641,R,C,C,0,0
K51y.,6188,G,C,C,0,0
K51y0,6188,G,C,C,0,0
K51y1,6188,G,C,C,0,0
K51y2,6188,D,C,C,0,0
K51y2,6544,R,C,C,0,0
K51y2,6602,R,C,P,0,0
K51y3,6188,G,C,C,0,0
K51yz,6188,G,C,C,0,0
K51z.,6189,G,C,C,0,0
K52..,6199,D,C,C,0,0
K52..,619,A,M,C,0,0
K520.,6190,E,C,C,0,0
K5200,6190,G,C,C,0,0
K5201,6190,G,C,C,0,0
K5202,6190,G,C,C,0,0
K5203,6190,G,C,C,0,0
K5204,6190,G,C,C,0,0
K5205,6190,G,C,C,0,0
K5206,6190,G,C,C,0,0
K5207,6190,G,C,C,0,0
K520z,6190,G,C,C,0,0
K521.,6191,G,C,C,0,0
K5210,6191,G,C,C,0,0
K5211,6191,G,C,C,0,0
K5212,6191,G,C,C,0,0
K5213,6191,G,C,C,0,0
K5214,6191,G,C,C,0,0
K5215,6191,G,C,C,0,0
K5216,6191,G,C,C,0,0
K5217,6191,G,C,C,0,0
K521z,6191,G,C,C,0,0
K522.,6192,E,C,C,0,0
K5220,6192,G,C,C,0,0
K5221,6192,G,C,C,0,0
K522z,6192,G,C,C,0,0
K52y.,6198,G,C,C,0,0
K52z.,6199,G,C,C,0,0
K530.,6200,G,C,C,0,0
K531.,6201,G,C,C,0,0
K5310,6201,G,C,C,0,0
K5311,6201,G,C,C,0,0
K5312,6201,G,C,C,0,0
K531z,6201,G,C,C,0,0
K532.,6202,G,C,C,0,0
K5320,6202,G,C,C,0,0
K5321,6202,G,C,C,0,0
K5322,6202,G,C,C,0,0
K5323,220,D,C,C,0,0
K5323,M8440/0,D,C,C,1,0
K532z,6202,G,C,C,0,0
K533.,6203,G,C,C,0,0
K5330,6203,G,C,C,0,0
K5331,6203,G,C,C,0,0
K5332,6203,G,C,C,0,0
K533z,6203,G,C,C,0,0
K534.,6204,G,C,C,0,0
K5340,6204,G,C,C,0,0
K5341,6204,G,C,C,0,0
K5342,6204,D,C,C,0,0
K5342,7520,R,P,C,0,0
K5342,7521,R,P,C,0,0
K534z,6204,G,C,C,0,0
K535.,6205,D,C,C,0,0
K535.,7520,R,P,C,0,0
K5350,6205,D,C,C,0,0
